symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family,cost
ROM,2023-08-14 09:30:00,2023-11-06 09:30:00,1.4274998899905587,0.0,3,46.33,2023-11-06 09:30:00,0.35367848935855345,0.35367848935855345,-428.2499669971676,EXPIRY,risk_unseen_recent_tp800,technology,428.2499669971676
RXL,2023-08-14 09:30:00,2023-11-06 09:30:00,0.749688818773306,0.0,6,49.04,2023-11-06 09:30:00,0.25,0.25,-449.8132912639836,EXPIRY,risk_unseen_recent_tp800,healthcare,449.8132912639836
SSO,2023-08-14 09:30:00,2023-11-06 09:30:00,0.48431479450554793,0.0,10,31.67,2023-11-06 09:30:00,0.25,0.25,-484.31479450554787,EXPIRY,risk_unseen_recent_tp800,broad_market,484.31479450554787
UCC,2023-08-14 09:30:00,2023-11-06 09:30:00,1.19109166940766,0.0,4,36.34,2023-11-06 09:30:00,0.36610067237804633,0.36610067237804633,-476.43666776306407,EXPIRY,risk_unseen_recent_tp800,consumer_discretionary,476.43666776306407
USD,2023-08-14 09:30:00,2023-11-06 09:30:00,0.8832605760686971,0.0,5,11.38,2023-11-06 09:30:00,0.6342323203059091,0.6342323203059091,-441.63028803434855,EXPIRY,risk_unseen_recent_tp800,semiconductors,441.63028803434855
UYG,2023-08-14 09:30:00,2023-11-06 09:30:00,0.715346880065205,0.0,6,46.92,2023-11-06 09:30:00,0.25,0.25,-429.208128039123,EXPIRY,risk_unseen_recent_tp800,financials,429.208128039123
RXL,2023-10-30 09:30:00,2024-01-03 09:30:00,0.634825983236782,5.713433849131038,7,40.32,2024-01-22 09:30:00,0.2533550343203252,0.2533550343203252,3555.025506125979,TARGET,risk_unseen_recent_tp800,healthcare,444.3781882657474
UYG,2023-10-30 09:30:00,2023-12-14 09:30:00,1.0186551214395791,9.167896092956212,4,39.13,2024-01-22 09:30:00,0.3231863422964128,0.3231863422964128,3259.6963886066533,TARGET,risk_unseen_recent_tp800,financials,407.46204857583166
DDM,2023-11-06 09:30:00,2024-01-29 09:30:00,0.5633444898649573,4.8502580261230435,8,34.84,2024-01-29 09:30:00,0.2564276172543561,0.2564276172543561,3429.530829006469,EXPIRY,risk_unseen_recent_tp800,dow_30,450.67559189196584
MVV,2023-11-06 09:30:00,2024-01-29 09:30:00,2.1418996615661907,7.6183601379394545,2,49.4,2024-01-29 09:30:00,0.4312185768528297,0.4312185768528297,1095.2920952746529,EXPIRY,risk_unseen_recent_tp800,midcap_400,428.37993231323816
RXL,2023-11-06 09:30:00,2024-01-29 09:30:00,0.7545629044688393,3.411746673583984,6,43.07,2024-01-29 09:30:00,0.2662131132017596,0.2662131132017596,1594.310261469087,EXPIRY,risk_unseen_recent_tp800,healthcare,452.73774268130364
UYG,2023-11-06 09:30:00,2024-01-29 09:30:00,1.4075724859997685,8.368018341064456,3,43.3,2024-01-29 09:30:00,0.364487461649836,0.364487461649836,2088.1337565194062,EXPIRY,risk_unseen_recent_tp800,financials,422.2717457999305
MVV,2023-11-13 09:30:00,2024-02-05 09:30:00,1.8353339885666866,6.2609359741210895,2,48.55,2024-02-05 09:30:00,0.39749029190323537,0.39749029190323537,885.1203971108806,EXPIRY,risk_unseen_recent_tp800,midcap_400,367.06679771333734
ROM,2023-11-13 09:30:00,2024-02-05 09:30:00,1.776653031989488,7.76839309692383,2,50.19,2024-02-05 09:30:00,0.3823152468515048,0.3823152468515048,1198.3480129868685,EXPIRY,risk_unseen_recent_tp800,technology,355.3306063978976
USD,2023-11-13 09:30:00,2024-02-05 09:30:00,0.9161445715906016,6.073134536743163,5,11.88,2024-02-05 09:30:00,0.6305200243360947,0.6305200243360947,2578.4949825762806,EXPIRY,risk_unseen_recent_tp800,semiconductors,458.0722857953008
DDM,2023-11-20 09:30:00,2024-02-12 09:30:00,0.5663342830251983,3.511285247802732,8,37.06,2024-02-12 09:30:00,0.25,0.25,2355.9607718220273,EXPIRY,risk_unseen_recent_tp800,dow_30,453.06742642015865
DIG,2023-11-20 09:30:00,2024-02-12 09:30:00,1.6773781067232498,0.0,2,38.63,2024-02-12 09:30:00,0.4317741963986323,0.4317741963986323,-335.47562134465,EXPIRY,risk_unseen_recent_tp800,energy,335.47562134465
ROM,2023-11-20 09:30:00,2024-02-12 09:30:00,1.6566992463110353,5.56881149291992,3,54.17,2024-02-12 09:30:00,0.3524847387370045,0.3524847387370045,1173.6336739826654,EXPIRY,risk_unseen_recent_tp800,technology,497.0097738933106
USD,2023-11-20 09:30:00,2024-02-12 09:30:00,0.8725363941980229,6.023818740844726,5,13.24,2024-02-12 09:30:00,0.5652770501904881,0.5652770501904881,2575.6411733233517,EXPIRY,risk_unseen_recent_tp800,semiconductors,436.26819709901145
DIG,2023-11-27 09:30:00,2024-02-16 09:30:00,1.3917904655732496,0.0,3,38.45,2024-02-19 09:30:00,0.3873234305045216,0.3873234305045216,-417.5371396719749,EXPIRY,risk_unseen_recent_tp800,energy,417.5371396719749
QLD,2023-12-11 09:30:00,2024-03-01 09:30:00,0.592664393591745,5.3339795423257055,8,38.76,2024-03-04 09:30:00,0.25,0.25,3793.0521189871683,TARGET,risk_unseen_recent_tp800,nasdaq_100,474.13151487339604
SSO,2023-12-11 09:30:00,2024-03-04 09:30:00,0.5043705628599513,3.4845783996582043,9,32.97,2024-03-04 09:30:00,0.25,0.25,2682.1870531184277,EXPIRY,risk_unseen_recent_tp800,broad_market,453.93350657395615
UCC,2023-12-11 09:30:00,2024-03-04 09:30:00,0.673905467435155,0.0,7,36.63,2024-03-04 09:30:00,0.27205657720220144,0.27205657720220144,-471.7338272046085,EXPIRY,risk_unseen_recent_tp800,consumer_discretionary,471.7338272046085
QLD,2023-12-18 09:30:00,2024-03-11 09:30:00,0.6289667218546597,1.156623687744144,7,41.16,2024-03-11 09:30:00,0.25,0.25,369.359876122639,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,440.27670529826185
SSO,2023-12-18 09:30:00,2024-03-11 09:30:00,0.5293876296541544,1.6185356140136733,9,34.65,2024-03-11 09:30:00,0.25,0.25,980.233185923567,EXPIRY,risk_unseen_recent_tp800,broad_market,476.448866688739
UCC,2023-12-18 09:30:00,2024-03-11 09:30:00,0.6027008903570277,0.0,8,39.42,2024-03-11 09:30:00,0.25,0.25,-482.16071228562214,EXPIRY,risk_unseen_recent_tp800,consumer_discretionary,482.16071228562214
UYG,2023-12-18 09:30:00,2024-03-11 09:30:00,0.8098192300553926,3.3517503356933602,6,53.04,2024-03-11 09:30:00,0.25,0.25,1525.1586633827806,EXPIRY,risk_unseen_recent_tp800,financials,485.8915380332355
RXL,2024-01-08 09:30:00,2024-04-01 09:30:00,0.78463234167649,0.0,6,51.39,2024-04-01 09:30:00,0.25,0.25,-470.77940500589403,EXPIRY,risk_unseen_recent_tp800,healthcare,470.77940500589403
DDM,2024-01-29 09:30:00,2024-04-22 09:30:00,0.6663735886888205,0.0,7,43.66,2024-04-22 09:30:00,0.25,0.25,-466.4615120821743,EXPIRY,risk_unseen_recent_tp800,dow_30,466.4615120821743
DIG,2024-01-29 09:30:00,2024-04-22 09:30:00,1.3408163363776282,6.305702056884769,3,37.91,2024-04-22 09:30:00,0.3821996060386507,0.3821996060386507,1489.4657161521422,EXPIRY,risk_unseen_recent_tp800,energy,402.24490091328846
RXL,2024-01-29 09:30:00,2024-04-22 09:30:00,0.7805587930365281,0.0,6,51.13,2024-04-22 09:30:00,0.25,0.25,-468.3352758219168,EXPIRY,risk_unseen_recent_tp800,healthcare,468.3352758219168
UYG,2024-01-29 09:30:00,2024-04-22 09:30:00,0.8686879645654617,0.0,5,56.83,2024-04-22 09:30:00,0.25,0.25,-434.34398228273085,EXPIRY,risk_unseen_recent_tp800,financials,434.34398228273085
USD,2024-02-05 09:30:00,2024-04-29 09:30:00,1.3332115298523473,2.8338851928710938,3,19.75,2024-04-29 09:30:00,0.5746521098678408,0.5746521098678408,450.2020989056239,EXPIRY,risk_unseen_recent_tp800,semiconductors,399.9634589557042
DDM,2024-02-12 09:30:00,2024-05-06 09:30:00,0.6809850897704308,0.0,7,44.63,2024-05-06 09:30:00,0.25,0.25,-476.6895628393016,EXPIRY,risk_unseen_recent_tp800,dow_30,476.6895628393016
USD,2024-02-12 09:30:00,2024-05-06 09:30:00,1.4018914640943283,2.4914899444580065,3,21.19,2024-05-06 09:30:00,0.5665794276388934,0.5665794276388934,326.87954410910345,EXPIRY,risk_unseen_recent_tp800,semiconductors,420.56743922829844
DIG,2024-02-20 09:30:00,2024-05-14 09:30:00,1.211920604321243,4.013168029785163,4,38.32,2024-05-14 09:30:00,0.3591399993895082,0.3591399993895082,1120.498970185568,EXPIRY,risk_unseen_recent_tp800,energy,484.7682417284972
ROM,2024-02-20 09:30:00,2024-05-14 09:30:00,1.7664049760518594,0.0,2,62.01,2024-05-14 09:30:00,0.33885258770697135,0.33885258770697135,-353.2809952103719,EXPIRY,risk_unseen_recent_tp800,technology,353.2809952103719
ROM,2024-02-26 09:30:00,2024-05-20 09:30:00,2.524646864710011,0.0,1,64.99,2024-05-20 09:30:00,0.4037269361561738,0.4037269361561738,-252.46468647100107,EXPIRY,risk_unseen_recent_tp800,technology,252.46468647100107
USD,2024-02-26 09:30:00,2024-05-20 09:30:00,2.538504713612279,2.5745756530761668,1,23.26,2024-05-20 09:30:00,0.8147488564283013,0.8147488564283013,3.607093946388762,EXPIRY,risk_unseen_recent_tp800,semiconductors,253.8504713612279
MVV,2024-03-04 09:30:00,2024-05-24 09:30:00,1.7142928037950007,0.0,2,68.79,2024-05-27 09:30:00,0.3159313683204526,0.3159313683204526,-342.85856075900017,EXPIRY,risk_unseen_recent_tp800,midcap_400,342.85856075900017
QLD,2024-03-04 09:30:00,2024-05-24 09:30:00,1.2172120253525058,0.0,4,48.07,2024-05-27 09:30:00,0.3186133201818872,0.3186133201818872,-486.88481014100233,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,486.88481014100233
ROM,2024-03-04 09:30:00,2024-05-24 09:30:00,2.273338849524798,0.0,2,68.31,2024-05-27 09:30:00,0.3694120029819768,0.3694120029819768,-454.6677699049596,EXPIRY,risk_unseen_recent_tp800,technology,454.6677699049596
SSO,2024-03-04 09:30:00,2024-05-24 09:30:00,0.6121952221979381,0.0,8,40.1,2024-05-27 09:30:00,0.25,0.25,-489.7561777583505,EXPIRY,risk_unseen_recent_tp800,broad_market,489.7561777583505
MVV,2024-03-11 09:30:00,2024-06-03 09:30:00,1.6568664993910396,0.0,3,69.21,2024-06-03 09:30:00,0.30942435649788075,0.30942435649788075,-497.0599498173119,EXPIRY,risk_unseen_recent_tp800,midcap_400,497.0599498173119
QLD,2024-03-11 09:30:00,2024-06-03 09:30:00,1.5520308690926292,0.0,3,46.55,2024-06-03 09:30:00,0.36974677055438326,0.36974677055438326,-465.6092607277888,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,465.6092607277888
SSO,2024-03-11 09:30:00,2024-06-03 09:30:00,0.6080900079389195,0.0,8,39.9,2024-06-03 09:30:00,0.25,0.25,-486.47200635113563,EXPIRY,risk_unseen_recent_tp800,broad_market,486.47200635113563
UCC,2024-03-11 09:30:00,2024-06-03 09:30:00,0.9067750743981193,0.0,5,38.48,2024-06-03 09:30:00,0.3071349092589092,0.3071349092589092,-453.3875371990597,EXPIRY,risk_unseen_recent_tp800,consumer_discretionary,453.3875371990597
MVV,2024-04-01 09:30:00,2024-06-24 09:30:00,1.115533051645036,0.0,4,73.02,2024-06-24 09:30:00,0.25,0.25,-446.2132206580144,EXPIRY,risk_unseen_recent_tp800,midcap_400,446.2132206580144
DIG,2024-04-22 09:30:00,2024-07-15 09:30:00,0.8518678265314641,0.0,5,48.64,2024-07-15 09:30:00,0.26607734985215553,0.26607734985215553,-425.93391326573203,EXPIRY,risk_unseen_recent_tp800,energy,425.93391326573203
RXL,2024-04-29 09:30:00,2024-07-22 09:30:00,0.7724730417517254,0.5689601135253923,6,50.58,2024-07-22 09:30:00,0.25,0.25,-122.10775693579983,EXPIRY,risk_unseen_recent_tp800,healthcare,463.4838250510352
RXL,2024-05-06 09:30:00,2024-07-29 09:30:00,0.7819936185002252,0.8068411254882832,6,51.26,2024-07-29 09:30:00,0.25,0.25,14.908504192834826,EXPIRY,risk_unseen_recent_tp800,healthcare,469.1961711001351
UCC,2024-06-03 09:30:00,2024-08-26 09:30:00,0.5517813741307416,0.0,9,36.1,2024-08-26 09:30:00,0.25,0.25,-496.6032367176674,EXPIRY,risk_unseen_recent_tp800,consumer_discretionary,496.6032367176674
USD,2024-06-03 09:30:00,2024-08-26 09:30:00,2.411145343029764,0.0,2,33.47,2024-08-26 09:30:00,0.6008614743950246,0.6008614743950246,-482.2290686059528,EXPIRY,risk_unseen_recent_tp800,semiconductors,482.2290686059528
DDM,2024-06-10 09:30:00,2024-08-30 09:30:00,0.6757072896409344,1.1752514648437469,7,44.27,2024-09-02 09:30:00,0.25,0.25,349.6809226419687,EXPIRY,risk_unseen_recent_tp800,dow_30,472.99510274865406
MVV,2024-06-10 09:30:00,2024-08-30 09:30:00,1.1852515126106713,0.0,4,67.46,2024-09-02 09:30:00,0.2663840173740687,0.2663840173740687,-474.1006050442685,EXPIRY,risk_unseen_recent_tp800,midcap_400,474.1006050442685
QLD,2024-06-10 09:30:00,2024-08-30 09:30:00,0.7880119345415526,0.0,6,51.56,2024-09-02 09:30:00,0.25,0.25,-472.8071607249315,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,472.8071607249315
ROM,2024-06-10 09:30:00,2024-08-30 09:30:00,1.7665837071435888,0.0,2,70.07,2024-09-02 09:30:00,0.3178702436226617,0.3178702436226617,-353.31674142871776,EXPIRY,risk_unseen_recent_tp800,technology,353.31674142871776
SSO,2024-06-10 09:30:00,2024-08-30 09:30:00,0.6594653735023162,0.0,7,43.19,2024-09-02 09:30:00,0.25,0.25,-461.62576145162126,EXPIRY,risk_unseen_recent_tp800,broad_market,461.62576145162126
UCC,2024-06-10 09:30:00,2024-08-30 09:30:00,0.5671693078766786,0.0,8,37.08,2024-09-02 09:30:00,0.25,0.25,-453.7354463013429,EXPIRY,risk_unseen_recent_tp800,consumer_discretionary,453.7354463013429
USD,2024-06-10 09:30:00,2024-08-30 09:30:00,2.786184470093975,0.0,1,36.76,2024-09-02 09:30:00,0.6229070934354395,0.6229070934354395,-278.61844700939747,EXPIRY,risk_unseen_recent_tp800,semiconductors,278.61844700939747
UYG,2024-06-10 09:30:00,2024-08-30 09:30:00,0.9648526713358532,6.170734252929691,5,63.16,2024-09-02 09:30:00,0.25,0.25,2602.940790796919,EXPIRY,risk_unseen_recent_tp800,financials,482.42633566792665
DDM,2024-06-17 09:30:00,2024-09-09 09:30:00,0.6735285083734777,0.0,7,44.05,2024-09-09 09:30:00,0.25,0.25,-471.4699558614344,EXPIRY,risk_unseen_recent_tp800,dow_30,471.4699558614344
QLD,2024-06-17 09:30:00,2024-09-09 09:30:00,0.8556528024893417,0.0,5,56.04,2024-09-09 09:30:00,0.25,0.25,-427.8264012446709,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,427.8264012446709
ROM,2024-06-17 09:30:00,2024-09-09 09:30:00,2.2965140240724153,0.0,2,79.93,2024-09-09 09:30:00,0.340586708065228,0.340586708065228,-459.30280481448307,EXPIRY,risk_unseen_recent_tp800,technology,459.30280481448307
SSO,2024-06-17 09:30:00,2024-09-09 09:30:00,0.6863949773199884,0.0,7,44.99,2024-09-09 09:30:00,0.25,0.25,-480.4764841239919,EXPIRY,risk_unseen_recent_tp800,broad_market,480.4764841239919
USD,2024-06-17 09:30:00,2024-09-09 09:30:00,3.1371091477727724,0.0,1,43.02,2024-09-09 09:30:00,0.606023266745805,0.606023266745805,-313.71091477727725,EXPIRY,risk_unseen_recent_tp800,semiconductors,313.71091477727725
UYG,2024-06-17 09:30:00,2024-09-09 09:30:00,0.9577257910660499,4.697555236816406,5,62.07,2024-09-09 09:30:00,0.2512270446555559,0.2512270446555559,1869.914722875178,EXPIRY,risk_unseen_recent_tp800,financials,478.862895533025
DIG,2024-06-24 09:30:00,2024-09-16 09:30:00,1.930747331313416,0.0,2,44.41,2024-09-16 09:30:00,0.43182940333454334,0.43182940333454334,-386.1494662626832,EXPIRY,risk_unseen_recent_tp800,energy,386.1494662626832
DIG,2024-07-15 09:30:00,2024-10-07 09:30:00,1.1466399302089716,0.0,4,44.88,2024-10-07 09:30:00,0.31986859408658325,0.31986859408658325,-458.6559720835886,EXPIRY,risk_unseen_recent_tp800,energy,458.6559720835886
MVV,2024-07-22 09:30:00,2024-10-14 09:30:00,2.2209295303652468,0.0,2,72.91,2024-10-14 09:30:00,0.35158707699360986,0.35158707699360986,-444.18590607304935,EXPIRY,risk_unseen_recent_tp800,midcap_400,444.18590607304935
MVV,2024-07-29 09:30:00,2024-10-21 09:30:00,2.683996029770878,0.0,1,73.6,2024-10-21 09:30:00,0.38899119240052327,0.38899119240052327,-268.3996029770878,EXPIRY,risk_unseen_recent_tp800,midcap_400,268.3996029770878
RXL,2024-08-26 09:30:00,2024-11-18 09:30:00,1.6070064994568938,0.0,3,60.85,2024-11-18 09:30:00,0.3255460924452914,0.3255460924452914,-482.1019498370681,EXPIRY,risk_unseen_recent_tp800,healthcare,482.1019498370681
RXL,2024-09-03 09:30:00,2024-11-26 09:30:00,0.945888181946458,0.0,5,61.93,2024-11-26 09:30:00,0.25,0.25,-472.944090973229,EXPIRY,risk_unseen_recent_tp800,healthcare,472.944090973229
DDM,2024-09-23 09:30:00,2024-12-16 09:30:00,0.7821474436952194,0.0,6,51.24,2024-12-16 09:30:00,0.25,0.25,-469.2884662171316,EXPIRY,risk_unseen_recent_tp800,dow_30,469.2884662171316
DIG,2024-09-23 09:30:00,2024-12-16 09:30:00,1.3814926902947615,0.0,3,41.94,2024-12-16 09:30:00,0.3672148377851533,0.3672148377851533,-414.4478070884285,EXPIRY,risk_unseen_recent_tp800,energy,414.4478070884285
MVV,2024-09-23 09:30:00,2024-12-16 09:30:00,1.8949916327972254,0.0,2,75.14,2024-12-16 09:30:00,0.3180087123217709,0.3180087123217709,-378.9983265594451,EXPIRY,risk_unseen_recent_tp800,midcap_400,378.9983265594451
QLD,2024-09-23 09:30:00,2024-12-16 09:30:00,2.388949256376474,5.770627593994142,2,54.15,2024-12-16 09:30:00,0.43584438893150557,0.43584438893150557,676.3356675235336,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,477.78985127529484
ROM,2024-09-23 09:30:00,2024-12-16 09:30:00,4.77133732571226,3.612056579589847,1,71.41,2024-12-16 09:30:00,0.5704496270692809,0.5704496270692809,-115.92807461224126,EXPIRY,risk_unseen_recent_tp800,technology,477.133732571226
SSO,2024-09-23 09:30:00,2024-12-16 09:30:00,0.9458062815109614,0.6988342285156222,5,48.2,2024-12-16 09:30:00,0.2804744440407776,0.2804744440407776,-123.4860264976696,EXPIRY,risk_unseen_recent_tp800,broad_market,472.90314075548065
UCC,2024-09-23 09:30:00,2024-12-16 09:30:00,1.4106908953397355,12.69621805805762,3,44.93,2024-12-16 09:30:00,0.35745985007514897,0.35745985007514897,3385.658148815365,TARGET,risk_unseen_recent_tp800,consumer_discretionary,423.20726860192065
USD,2024-09-23 09:30:00,2024-12-16 09:30:00,4.383002209819601,3.1749418640136717,1,30.66,2024-12-16 09:30:00,1.0095903165346187,1.0095903165346187,-120.80603458059294,EXPIRY,risk_unseen_recent_tp800,semiconductors,438.30022098196014
UYG,2024-09-23 09:30:00,2024-11-27 09:30:00,1.1922514630670271,10.730263167603244,4,75.53,2024-12-16 09:30:00,0.2537433709533387,0.2537433709533387,3815.204681814487,TARGET,risk_unseen_recent_tp800,financials,476.90058522681085
DDM,2024-09-30 09:30:00,2024-12-23 09:30:00,0.787307837115268,0.0,6,51.64,2024-12-23 09:30:00,0.25,0.25,-472.3847022691608,EXPIRY,risk_unseen_recent_tp800,dow_30,472.3847022691608
QLD,2024-09-30 09:30:00,2024-12-23 09:30:00,2.2682595053992003,1.378105926513669,2,55.2,2024-12-23 09:30:00,0.4175847472923133,0.4175847472923133,-178.03071577710625,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,453.65190107984006
ROM,2024-09-30 09:30:00,2024-12-23 09:30:00,4.71908342630304,0.0,1,73.5,2024-12-23 09:30:00,0.5550198059369711,0.5550198059369711,-471.90834263030405,EXPIRY,risk_unseen_recent_tp800,technology,471.90834263030405
SSO,2024-09-30 09:30:00,2024-12-23 09:30:00,0.9005308185156142,0.0,5,48.88,2024-12-23 09:30:00,0.2722295969790988,0.2722295969790988,-450.26540925780705,EXPIRY,risk_unseen_recent_tp800,broad_market,450.26540925780705
UCC,2024-09-30 09:30:00,2024-12-11 09:30:00,1.2283977638366075,11.055579874529467,4,45.68,2024-12-23 09:30:00,0.32889563350526957,0.32889563350526957,3930.872844277144,TARGET,risk_unseen_recent_tp800,consumer_discretionary,491.359105534643
USD,2024-09-30 09:30:00,2024-12-23 09:30:00,4.484689358848055,1.6608317565917972,1,32.68,2024-12-23 09:30:00,0.9766861240429842,0.9766861240429842,-282.38576022562575,EXPIRY,risk_unseen_recent_tp800,semiconductors,448.4689358848055
DIG,2024-10-07 09:30:00,2024-12-30 09:30:00,1.7730016305759353,0.0,2,45.93,2024-12-30 09:30:00,0.4020964942683036,0.4020964942683036,-354.60032611518704,EXPIRY,risk_unseen_recent_tp800,energy,354.60032611518704
DIG,2024-10-14 09:30:00,2025-01-06 09:30:00,1.8582176854259664,0.0,2,45.06,2025-01-06 09:30:00,0.41849693855213577,0.41849693855213577,-371.6435370851933,EXPIRY,risk_unseen_recent_tp800,energy,371.6435370851933
MVV,2024-10-21 09:30:00,2025-01-13 09:30:00,1.1715285415146006,0.0,4,76.7,2025-01-13 09:30:00,0.25,0.25,-468.61141660584025,EXPIRY,risk_unseen_recent_tp800,midcap_400,468.61141660584025
RXL,2024-11-18 09:30:00,2025-02-10 09:30:00,0.7678225499031122,0.0,6,50.3,2025-02-10 09:30:00,0.25,0.25,-460.69352994186727,EXPIRY,risk_unseen_recent_tp800,healthcare,460.69352994186727
RXL,2024-12-02 09:30:00,2025-02-24 09:30:00,1.0379739225971836,0.0,4,53.98,2025-02-24 09:30:00,0.277764669268416,0.277764669268416,-415.1895690388734,EXPIRY,risk_unseen_recent_tp800,healthcare,415.1895690388734
DDM,2024-12-16 09:30:00,2025-03-10 09:30:00,0.8339392802120891,0.0,5,54.64,2025-03-10 09:30:00,0.25,0.25,-416.96964010604455,EXPIRY,risk_unseen_recent_tp800,dow_30,416.96964010604455
DIG,2024-12-16 09:30:00,2025-03-10 09:30:00,1.0602873545278637,0.0,4,39.33,2025-03-10 09:30:00,0.32900371371749393,0.32900371371749393,-424.1149418111455,EXPIRY,risk_unseen_recent_tp800,energy,424.1149418111455
MVV,2024-12-16 09:30:00,2025-03-10 09:30:00,1.2486889375472359,0.0,4,81.73,2025-03-10 09:30:00,0.25,0.25,-499.47557501889435,EXPIRY,risk_unseen_recent_tp800,midcap_400,499.47557501889435
QLD,2024-12-16 09:30:00,2025-03-10 09:30:00,1.0068251060982458,0.0,4,65.91,2025-03-10 09:30:00,0.25,0.25,-402.73004243929836,EXPIRY,risk_unseen_recent_tp800,nasdaq_100,402.73004243929836
ROM,2024-12-16 09:30:00,2025-03-10 09:30:00,1.5257011188423775,0.0,3,82.52,2025-03-10 09:30:00,0.27268530161907484,0.27268530161907484,-457.71033565271324,EXPIRY,risk_unseen_recent_tp800,technology,457.71033565271324
SSO,2024-12-16 09:30:00,2025-03-10 09:30:00,0.8208951099573643,0.0,6,53.79,2025-03-10 09:30:00,0.25,0.25,-492.5370659744185,EXPIRY,risk_unseen_recent_tp800,broad_market,492.5370659744185
UCC,2024-12-16 09:30:00,2025-03-10 09:30:00,0.9666404502741717,0.0,5,63.36,2025-03-10 09:30:00,0.25,0.25,-483.3202251370858,EXPIRY,risk_unseen_recent_tp800,consumer_discretionary,483.3202251370858
USD,2024-12-16 09:30:00,2025-03-10 09:30:00,2.430533850311127,0.0,2,37.22,2025-03-10 09:30:00,0.5616826138169905,0.5616826138169905,-486.1067700622254,EXPIRY,risk_unseen_recent_tp800,semiconductors,486.1067700622254
