date,equity,winning_positions,losing_positions,paused
2024-06-20 09:30:00-04:00,112039.96461574963,8,2,False
2024-06-21 09:30:00-04:00,111654.72922371463,6,4,False
2024-06-24 09:30:00-04:00,110800.47690679149,6,4,False
2024-06-25 09:30:00-04:00,111651.9775731055,6,4,False
2024-06-26 09:30:00-04:00,112304.60591930035,6,4,False
2024-06-27 09:30:00-04:00,112784.39094572715,7,3,False
2024-06-28 09:30:00-04:00,111926.23384735765,7,3,False
2024-07-01 09:30:00-04:00,112600.7871649946,7,3,False
2024-07-02 09:30:00-04:00,113749.61214023206,9,1,False
2024-07-03 09:30:00-04:00,114489.48523521151,10,0,False
2024-07-05 09:30:00-04:00,115885.0869790994,8,0,False
2024-07-08 09:30:00-04:00,115956.15364997133,8,0,False
2024-07-09 09:30:00-04:00,115719.97366294177,7,2,False
2024-07-10 09:30:00-04:00,116306.7887963771,8,1,False
2024-07-11 09:30:00-04:00,114313.44208473718,6,3,False
2024-07-12 09:30:00-04:00,114749.91652546765,6,3,False
2024-07-15 09:30:00-04:00,114457.98526758928,6,3,False
2024-07-16 09:30:00-04:00,113950.0718167821,6,3,False
2024-07-17 09:30:00-04:00,113075.86316965542,5,4,False
2024-07-18 09:30:00-04:00,112198.07566482891,5,4,False
2024-07-19 09:30:00-04:00,111693.49427027126,5,4,False
2024-07-22 09:30:00-04:00,111776.16238719499,4,5,False
2024-07-23 09:30:00-04:00,111920.4024289152,4,5,False
2024-07-24 09:30:00-04:00,110232.4014744972,4,5,False
2024-07-25 09:30:00-04:00,109887.2681104078,4,5,False
2024-07-26 09:30:00-04:00,109801.1518038811,4,6,False
2024-07-29 09:30:00-04:00,109340.60506304109,5,5,True
2024-07-30 09:30:00-04:00,108148.96891362133,5,5,True
2024-07-31 09:30:00-04:00,108681.1354009893,4,6,True
2024-08-01 09:30:00-04:00,106890.56196103455,3,7,True
2024-08-02 09:30:00-04:00,106803.60055011926,3,7,True
2024-08-05 09:30:00-04:00,109438.82502289623,4,6,False
2024-08-06 09:30:00-04:00,110610.38856155254,5,5,True
2024-08-07 09:30:00-04:00,109212.59098252965,5,5,True
2024-08-08 09:30:00-04:00,110717.95024125554,5,5,True
2024-08-09 09:30:00-04:00,111433.92057720799,6,4,True
2024-08-12 09:30:00-04:00,111406.71774767584,6,4,True
2024-08-13 09:30:00-04:00,112528.14521643374,6,4,False
2024-08-14 09:30:00-04:00,112621.5662816416,6,4,False
2024-08-15 09:30:00-04:00,113181.40874543517,6,4,False
2024-08-16 09:30:00-04:00,113605.3084806843,5,4,False
2024-08-19 09:30:00-04:00,114315.89999763429,5,4,False
2024-08-20 09:30:00-04:00,114342.87552602112,5,4,False
2024-08-21 09:30:00-04:00,114675.55130521471,5,4,False
2024-08-22 09:30:00-04:00,113246.24798258317,5,4,False
2024-08-23 09:30:00-04:00,113302.82614296777,5,4,False
2024-08-26 09:30:00-04:00,112975.87411486222,5,4,False
2024-08-27 09:30:00-04:00,113439.95684699164,5,4,False
2024-08-28 09:30:00-04:00,112694.10455657457,3,6,False
2024-08-29 09:30:00-04:00,112194.24762221624,3,6,False
2024-08-30 09:30:00-04:00,112599.70441040615,3,6,False
2024-09-03 09:30:00-04:00,110871.80201975125,2,6,False
2024-09-04 09:30:00-04:00,111091.72548199611,2,6,False
2024-09-05 09:30:00-04:00,111701.77810375535,2,6,False
2024-09-06 09:30:00-04:00,109718.68210092504,2,7,False
2024-09-09 09:30:00-04:00,109748.08342611918,2,7,False
2024-09-10 09:30:00-04:00,109760.88864885116,3,6,False
2024-09-11 09:30:00-04:00,110918.9358320288,3,6,False
2024-09-12 09:30:00-04:00,111492.12153649775,4,5,False
2024-09-13 09:30:00-04:00,111801.53060886046,4,5,False
2024-09-16 09:30:00-04:00,111972.94002388575,4,5,False
2024-09-17 09:30:00-04:00,111755.72510224662,4,5,False
2024-09-18 09:30:00-04:00,111698.0507278775,4,5,False
2024-09-19 09:30:00-04:00,112276.82727676287,4,5,False
2024-09-20 09:30:00-04:00,112208.50317136457,4,5,False
2024-09-23 09:30:00-04:00,112209.39888525609,4,5,False
2024-09-24 09:30:00-04:00,112674.91908417651,4,5,False
2024-09-25 09:30:00-04:00,112836.34626575783,5,5,True
2024-09-26 09:30:00-04:00,112595.2998678805,4,5,True
2024-09-27 09:30:00-04:00,112027.96423938764,3,6,True
2024-09-30 09:30:00-04:00,112575.56721621857,4,5,True
2024-10-01 09:30:00-04:00,111839.28852905147,3,6,True
2024-10-02 09:30:00-04:00,112144.15879040578,4,5,False
2024-10-03 09:30:00-04:00,112737.1107804445,4,5,False
2024-10-04 09:30:00-04:00,113124.75774942027,4,5,False
2024-10-07 09:30:00-04:00,112422.60707994614,4,5,False
2024-10-08 09:30:00-04:00,113100.74840003916,4,5,False
2024-10-09 09:30:00-04:00,113400.06159113957,4,5,False
2024-10-10 09:30:00-04:00,113657.75678492866,4,5,False
2024-10-11 09:30:00-04:00,114271.50682083648,5,5,True
2024-10-14 09:30:00-04:00,114008.60249426111,5,5,True
2024-10-15 09:30:00-04:00,112920.5488873222,4,6,True
2024-10-16 09:30:00-04:00,112763.7114361007,4,6,True
2024-10-17 09:30:00-04:00,112060.32807686625,4,6,True
2024-10-18 09:30:00-04:00,112344.63154640366,4,6,False
2024-10-21 09:30:00-04:00,113042.86202207682,5,5,True
2024-10-22 09:30:00-04:00,113483.10700453975,5,5,True
2024-10-23 09:30:00-04:00,112547.52664194797,5,5,True
2024-10-24 09:30:00-04:00,112770.3350986983,5,5,True
2024-10-25 09:30:00-04:00,113108.24649545432,5,5,True
2024-10-28 09:30:00-04:00,112555.63265421538,4,5,False
2024-10-29 09:30:00-04:00,113231.95444093781,4,5,False
2024-10-30 09:30:00-04:00,112408.2800515896,5,5,True
2024-10-31 09:30:00-04:00,111119.2253826698,4,6,True
2024-11-01 09:30:00-04:00,111170.4848476846,4,6,True
2024-11-04 09:30:00-05:00,110926.6875294568,4,6,True
2024-11-05 09:30:00-05:00,111753.04304870559,3,6,True
2024-11-06 09:30:00-05:00,112578.43436419357,3,6,False
2024-11-07 09:30:00-05:00,114045.67428094418,3,6,False
2024-11-08 09:30:00-05:00,113478.08782469961,3,6,False
2024-11-11 09:30:00-05:00,114575.91964599211,3,5,False
2024-11-12 09:30:00-05:00,114760.34272240908,3,5,False
2024-11-13 09:30:00-05:00,114618.11248608328,3,5,False
2024-11-14 09:30:00-05:00,114384.10830905143,3,6,False
2024-11-15 09:30:00-05:00,113403.98623451583,3,6,False
2024-11-18 09:30:00-05:00,114733.22855162185,4,5,False
2024-11-19 09:30:00-05:00,116189.14258885746,3,5,False
2024-11-20 09:30:00-05:00,116169.81378308349,3,5,False
2024-11-21 09:30:00-05:00,115516.58876968405,3,5,False
2024-11-22 09:30:00-05:00,115302.26954645956,4,5,False
2024-11-25 09:30:00-05:00,114958.88982536306,3,6,False
2024-11-26 09:30:00-05:00,115029.20095809034,3,6,False
2024-11-27 09:30:00-05:00,114807.27427256212,3,6,False
2024-11-29 09:30:00-05:00,114994.32566717413,3,6,False
2024-12-02 09:30:00-05:00,115222.24403770536,2,6,False
2024-12-03 09:30:00-05:00,116216.62430747916,2,6,False
2024-12-04 09:30:00-05:00,117301.54018566984,2,6,False
2024-12-05 09:30:00-05:00,116206.46248935531,3,5,False
2024-12-06 09:30:00-05:00,117048.30475681848,3,5,False
2024-12-09 09:30:00-05:00,115988.71454430188,3,5,False
2024-12-10 09:30:00-05:00,115598.43589633713,3,5,False
2024-12-11 09:30:00-05:00,116995.00513644243,3,5,False
2024-12-12 09:30:00-05:00,116375.20571339037,4,5,False
2024-12-13 09:30:00-05:00,116251.95503618782,4,5,False
2024-12-16 09:30:00-05:00,116062.58126653038,4,5,False
2024-12-17 09:30:00-05:00,115394.32335187533,4,5,False
2024-12-18 09:30:00-05:00,112800.58726760092,3,6,False
2024-12-19 09:30:00-05:00,111810.720526976,3,6,False
2024-12-20 09:30:00-05:00,113662.25928560531,4,5,False
2024-12-23 09:30:00-05:00,113914.67460364781,4,5,False
2024-12-24 09:30:00-05:00,114547.28560914699,3,5,False
2024-12-26 09:30:00-05:00,114354.35672492112,3,5,False
2024-12-27 09:30:00-05:00,113813.2018399353,3,5,False
2024-12-30 09:30:00-05:00,113964.33057621811,3,5,False
2024-12-31 09:30:00-05:00,112958.46003230114,2,6,False
2025-01-02 09:30:00-05:00,113067.95729980257,2,6,False
2025-01-03 09:30:00-05:00,113897.1420386536,2,6,False
2025-01-06 09:30:00-05:00,114745.62159665245,2,7,False
2025-01-07 09:30:00-05:00,112862.53342363372,2,8,False
2025-01-08 09:30:00-05:00,112562.75392500221,2,8,False
2025-01-10 09:30:00-05:00,112193.80507832911,2,8,False
2025-01-13 09:30:00-05:00,112753.48249089859,2,8,False
2025-01-14 09:30:00-05:00,111967.14692635354,1,9,False
2025-01-15 09:30:00-05:00,112624.47055194527,2,8,False
2025-01-16 09:30:00-05:00,111885.76777009212,1,9,False
2025-01-17 09:30:00-05:00,111765.60931909291,1,9,False
2025-01-21 09:30:00-05:00,111858.63060439151,2,8,False
2025-01-22 09:30:00-05:00,112085.06700884613,2,8,False
2025-01-23 09:30:00-05:00,112795.59936564656,2,8,False
2025-01-24 09:30:00-05:00,112209.27747818237,2,8,False
2025-01-27 09:30:00-05:00,112965.1073296158,2,8,False
2025-01-28 09:30:00-05:00,114297.06795152323,4,6,False
2025-01-29 09:30:00-05:00,114394.32957114949,4,6,False
2025-01-30 09:30:00-05:00,114363.77739456599,3,7,False
2025-01-31 09:30:00-05:00,113739.54657548762,2,8,False
2025-02-03 09:30:00-05:00,115028.66669466672,3,7,False
2025-02-04 09:30:00-05:00,116309.73909780459,3,6,False
2025-02-05 09:30:00-05:00,116699.41705455148,4,5,False
2025-02-06 09:30:00-05:00,116803.70327212443,5,4,False
2025-02-07 09:30:00-05:00,115655.91109323336,4,5,False
2025-02-10 09:30:00-05:00,115734.6772065825,4,5,False
2025-02-11 09:30:00-05:00,116066.1001941476,4,5,False
2025-02-12 09:30:00-05:00,116942.18497389345,5,4,False
2025-02-13 09:30:00-05:00,117842.03735289242,5,4,False
2025-02-14 09:30:00-05:00,118710.97915979709,5,4,False
2025-02-18 09:30:00-05:00,117762.15816397064,5,4,False
2025-02-19 09:30:00-05:00,117725.91632830292,5,4,False
2025-02-20 09:30:00-05:00,117463.26501834363,4,5,False
2025-02-21 09:30:00-05:00,115559.88506285005,2,7,False
2025-02-24 09:30:00-05:00,114171.4643398688,2,7,False
2025-02-25 09:30:00-05:00,113327.70729831173,2,7,False
2025-02-26 09:30:00-05:00,113569.19640634418,2,7,False
2025-02-27 09:30:00-05:00,110718.86707688322,2,7,False
2025-02-28 09:30:00-05:00,112004.57543513618,2,7,False
2025-03-03 09:30:00-05:00,109777.80800675387,2,7,False
2025-03-04 09:30:00-05:00,110668.40218701502,2,7,False
2025-03-05 09:30:00-05:00,111581.40502416939,2,7,False
2025-03-06 09:30:00-05:00,110388.313065742,2,7,False
2025-03-07 09:30:00-05:00,110936.59839712095,2,7,False
2025-03-10 09:30:00-04:00,109489.24560865742,2,7,False
2025-03-11 09:30:00-04:00,109869.14035370978,2,7,False
2025-03-12 09:30:00-04:00,109585.2363342017,2,7,False
2025-03-13 09:30:00-04:00,108016.78592031595,1,8,False
2025-03-14 09:30:00-04:00,108822.85654517403,1,8,False
2025-03-17 09:30:00-04:00,108812.90842628074,2,7,False
2025-03-18 09:30:00-04:00,108013.01360453341,1,8,False
2025-03-19 09:30:00-04:00,108739.1098879057,1,8,False
2025-03-20 09:30:00-04:00,109085.46556120733,2,7,False
2025-03-21 09:30:00-04:00,110396.58620859977,2,7,False
2025-03-24 09:30:00-04:00,110855.08056710378,2,7,False
2025-03-25 09:30:00-04:00,111451.98331241618,2,7,False
2025-03-26 09:30:00-04:00,110002.34750841971,2,7,False
2025-03-27 09:30:00-04:00,109970.87768603658,2,7,False
2025-03-28 09:30:00-04:00,107973.29244961127,2,7,False
2025-03-31 09:30:00-04:00,109295.07916428082,2,7,False
2025-04-01 09:30:00-04:00,110376.97908206246,2,7,False
2025-04-02 09:30:00-04:00,111748.32765298386,2,7,False
2025-04-03 09:30:00-04:00,111016.37302874558,2,7,False
2025-04-04 09:30:00-04:00,109709.44469020117,2,7,False
2025-04-07 09:30:00-04:00,114430.29020399017,2,6,False
2025-04-08 09:30:00-04:00,110634.50066553248,1,7,False
2025-04-09 09:30:00-04:00,117054.26576268733,2,6,False
2025-04-10 09:30:00-04:00,115373.52292492191,2,6,False
2025-04-11 09:30:00-04:00,116484.01510206106,2,6,False
2025-04-14 09:30:00-04:00,115380.19388631391,2,6,False
2025-04-15 09:30:00-04:00,115316.8831154494,2,6,False
2025-04-16 09:30:00-04:00,115025.55696026102,2,6,False
2025-04-17 09:30:00-04:00,114283.10054917223,1,8,False
2025-04-21 09:30:00-04:00,113679.94584299641,1,8,False
2025-04-22 09:30:00-04:00,114926.6961978988,3,6,False
2025-04-23 09:30:00-04:00,114314.2241666833,3,6,False
2025-04-24 09:30:00-04:00,115921.42819153107,4,5,False
2025-04-25 09:30:00-04:00,116414.44059602248,4,5,False
2025-04-28 09:30:00-04:00,116131.88948291866,4,5,False
2025-04-29 09:30:00-04:00,117018.53191286349,4,5,False
2025-04-30 09:30:00-04:00,118230.241885806,4,5,False
2025-05-01 09:30:00-04:00,117891.77725838535,4,5,False
2025-05-02 09:30:00-04:00,118311.50008604032,4,5,False
2025-05-05 09:30:00-04:00,118489.12507634837,2,5,False
2025-05-06 09:30:00-04:00,118733.59853829005,2,5,False
2025-05-07 09:30:00-04:00,118389.57300371079,3,5,False
2025-05-08 09:30:00-04:00,118434.88610632272,3,5,False
2025-05-09 09:30:00-04:00,117912.51566665336,3,6,False
2025-05-12 09:30:00-04:00,117801.40912095878,3,6,False
2025-05-13 09:30:00-04:00,118794.75414663927,4,5,False
2025-05-14 09:30:00-04:00,119061.1422332667,4,5,False
2025-05-15 09:30:00-04:00,118721.48769111502,4,5,False
2025-05-16 09:30:00-04:00,118572.5609665149,4,5,False
2025-05-19 09:30:00-04:00,119673.96184936728,4,5,False
2025-05-20 09:30:00-04:00,119615.43955928717,4,5,False
2025-05-21 09:30:00-04:00,119460.57903162748,4,5,False
