strike_otm_pct,dte_days,tp_pct,total_profit,executed,wins,losses,win_rate_pct,premium_deployed,profit_on_premium_pct,paused_entries,pause_triggers,dotcom_profit,gfc_profit,covid_profit
20.0,112,400,20926.23930648483,621,153,468,24.637681159420293,297796.2225974529,7.027033158433291,651,208,-40153.61078337968,-4838.014741036601,65917.86483090109
12.5,112,500,20484.365469734432,655,163,492,24.885496183206108,308405.6310226726,6.642020575891662,612,199,-34900.74763843242,-3014.129066340942,58399.2421745078
12.5,84,300,20254.758344755548,604,180,424,29.80132450331126,286507.14937868546,7.069547265637061,669,226,-26614.12987420749,-315.3965971165326,47184.28481607958
20.0,84,200,20179.989582874263,564,202,362,35.815602836879435,273577.1753374575,7.376342546845234,711,235,-7483.681148649634,1468.7038266570644,26194.966904866837
10.0,112,500,20123.22759649747,673,172,501,25.557206537890043,315646.41784105747,6.375243455679083,595,196,-33250.29547998864,-2299.034748596512,55672.557825082615
12.5,84,250,19269.60792008603,604,193,411,31.95364238410596,286507.14937868546,6.725698804331332,669,226,-18423.273347391165,-561.8968955326745,38254.77816300988
20.0,84,250,18825.83105465461,564,177,387,31.382978723404253,273577.1753374575,6.881360271167704,711,235,-8413.06589940833,-4127.665521751912,31366.56247581485
17.5,84,250,18738.66476764583,582,188,394,32.302405498281786,281262.55270605325,6.662339009355987,693,236,-12764.492766858615,-3917.35716213853,35420.51469664297
20.0,84,350,18495.963433772125,564,149,415,26.418439716312054,273610.86072541494,6.759952212691565,711,237,-27593.77066717525,839.0289458522384,45250.70515509513
12.5,84,350,18405.439036672087,604,171,433,28.311258278145697,286507.14937868546,6.424076703351315,669,226,-32732.174363763,-2871.665677012079,54009.279077447165
10.0,84,200,17848.375719100663,617,222,395,35.980551053484604,289898.49530850374,6.156767285082596,655,217,-5621.0936185577575,-8551.877944050239,32021.34728170866
17.5,112,350,17590.108071896382,638,166,472,26.01880877742947,304545.8006413429,5.775849817943107,633,203,-33363.58822134025,-8304.80814397019,59258.50443720683
15.0,84,200,17374.75568919481,595,213,382,35.79831932773109,285398.7792893404,6.087887177534173,680,230,-10984.619267169575,-666.5155147418591,29025.89047110625
17.5,84,200,16285.640067585338,582,209,373,35.9106529209622,281262.55270605325,5.790191374891423,693,235,-11601.657178533154,-629.7769774020035,28517.0742235205
10.0,112,450,15254.851085327164,673,177,496,26.300148588410103,315646.41784105747,4.832892193000805,595,196,-38436.03797200322,-4165.339515026864,57856.22857235725
15.0,112,350,14613.657904018422,643,170,473,26.43856920684292,304587.2478191766,4.797856117960023,627,201,-32627.451600437955,-7689.952453136844,54931.061957593214
10.0,112,350,13798.787040593808,673,188,485,27.934621099554235,315646.41784105747,4.37159627375912,595,196,-33158.229803318376,-2244.134123824653,49201.15096773684
12.5,112,450,13727.527030131674,655,166,489,25.34351145038168,308405.6310226726,4.451127232862518,612,199,-34308.65831184325,-7583.851787820196,55620.03712979512
10.0,112,400,12607.170392895569,673,181,492,26.894502228826152,315646.41784105747,3.994079983269083,595,196,-35891.26734317154,-7394.001011991826,55892.43874805894
10.0,56,400,11892.011352058007,540,140,400,25.925925925925924,259027.17740081463,4.591028428517559,735,248,-19631.9682769106,-5242.906003760341,36766.88563272896
10.0,84,150,10853.53833970514,618,253,365,40.93851132686084,290397.6006858552,3.737475211252253,654,215,-5447.792524760975,-8319.14549789177,24620.47636235788
12.5,112,400,10726.747589417068,655,172,483,26.259541984732827,308405.6310226726,3.478129615807334,612,199,-34486.31092496302,-3097.910063927624,48310.9685783077
20.0,112,300,7810.280956231063,621,168,453,27.05314009661836,297796.2225974529,2.6226930913051363,651,208,-41024.06104675317,-2481.8608240987032,51316.20282708295
17.5,140,500,7638.839562034536,686,148,538,21.57434402332361,324290.42527150165,2.3555550724752865,582,188,-58141.60844893096,-6139.276476107167,71919.72448707267
12.5,28,250,7385.364135490078,460,137,323,29.782608695652176,226540.49525624787,3.2600635604403685,815,288,5575.45960847449,6388.515532779401,-4578.6110057638125
20.0,84,150,7286.767500281348,569,231,338,40.597539543058,275914.58245378424,2.6409504838338447,706,231,-7926.405383154902,-3589.096846899546,18802.269730335796
10.0,56,350,7263.661887104299,540,144,396,26.666666666666668,259027.17740081463,2.804208407778239,735,248,-13906.207305766176,-9719.374842671648,30889.24403554212
20.0,112,250,7250.771551903665,621,184,437,29.629629629629623,297796.2225974529,2.434809779875858,651,208,-37407.18769310105,2724.1635854967008,41933.79565950801
17.5,112,300,7031.29920162281,638,173,465,27.11598746081505,304545.8006413429,2.308782188693983,633,203,-36176.330402902815,-8605.37195269977,51813.0015572254
12.5,56,500,6951.686743310191,527,116,411,22.011385199240987,254647.00661667297,2.7299306737089406,748,251,-23114.559062183143,412.72880891505065,29653.51699657828
20.0,112,200,6402.635528058376,622,207,415,33.27974276527331,298087.66994235944,2.147903510835064,650,207,-22045.934338836967,-5126.433843298244,33575.00371019359
15.0,112,300,6032.844456206869,643,178,465,27.682737169517885,304587.2478191766,1.980662191014763,627,201,-35267.49590898369,-8435.223018100794,49735.56338329135
12.5,112,350,5610.315247556053,655,176,479,26.87022900763359,308405.6310226726,1.8191351529322783,612,199,-33739.389785821346,-2897.380531019333,42247.08556439674
10.0,56,300,4195.809754363176,540,152,388,28.14814814814815,259038.2614542777,1.6197644822071078,735,248,-8403.718916382817,-15079.948435240683,27679.47710598668
17.5,112,250,3587.941715210226,638,187,451,29.310344827586203,304545.8006413429,1.1781287765762591,633,203,-31903.72471575709,-6881.684349804743,42373.35078077205
15.0,112,200,3483.1628036869683,643,216,427,33.592534992223946,304587.2478191766,1.1435681659774566,627,201,-20836.058994165927,-8393.558335062693,32712.780132915585
15.0,28,400,2669.782281259322,431,95,336,22.041763341067284,213200.4416441781,1.2522405022570582,844,305,-9901.62842539296,16451.44535133519,-3880.0346446829126
12.5,84,200,2480.183565537213,604,206,398,34.105960264900666,286303.8216978953,0.8662767932431847,669,225,-23738.88045908771,-4402.213587133514,30621.27761175844
17.5,84,150,2216.1583851453647,586,237,349,40.44368600682594,283139.4263702264,0.7827092162882213,689,232,-11132.706884532245,-7040.2657600755365,20389.131029753145
15.0,84,150,1293.0139075084585,599,239,360,39.89983305509182,287355.46766228264,0.4499701773651601,676,227,-13846.607082228811,-5678.456165157696,20818.077154894967
12.5,28,300,1164.3767971719608,451,117,334,25.942350332594238,222029.9616165347,0.5244232754419613,824,294,-3387.4542008708568,10876.68465993723,-6324.853661894411
15.0,112,250,1064.932798029848,643,191,452,29.704510108864696,304587.2478191766,0.3496314457202961,627,201,-36426.47187966928,-3191.9349349807558,40683.33961267988
20.0,168,450,774.3031183660705,714,161,553,22.54901960784314,336804.5931478918,0.2298968405178702,553,175,-65099.57529572964,-13130.041524706348,79003.91993880204
10.0,56,200,66.25252623642928,541,184,357,34.011090573012936,259536.45569915508,0.0255272524462716,734,245,-5876.832799121612,-11375.159310221125,17318.244635579158
12.5,56,400,-44.97983488271893,527,124,403,23.52941176470588,254647.00661667297,-0.017663602443373,748,251,-18042.71294910029,-3865.718587086625,21863.4517013042
20.0,168,500,-115.59217183029703,714,154,560,21.568627450980397,336804.5931478918,-0.034320248055388,553,175,-68851.05367797989,-11796.72927965325,80532.19078580283
17.5,112,200,-236.219908785778,638,209,429,32.758620689655174,304372.34197834926,-0.0776088613211054,633,203,-22671.038197558613,-11422.371853278812,33857.190142051644
10.0,112,300,-720.3464236121717,673,192,481,28.52897473997028,315646.41784105747,-0.2282130836583418,595,196,-35317.08427789666,-8293.267662442235,42890.005516726735
20.0,140,500,-896.3910674766639,672,138,534,20.535714285714285,319056.8620281944,-0.2809502550042167,597,193,-60861.85990457908,-11447.837401273877,71413.30623837629
10.0,56,250,-1331.880359181278,540,162,378,30.0,259038.2614542777,-0.5141635647583148,735,247,-7695.856578866825,-16670.86861208482,23034.84483177037
20.0,112,150,-1555.742422162377,623,243,380,39.00481540930979,298584.6084552604,-0.5210390549637081,649,206,-20705.732295734306,-5253.268457868951,24403.25833144088
12.5,56,350,-2138.0553316200585,527,130,397,24.667931688804558,254647.00661667297,-0.8396153404773892,748,251,-11291.58907669238,-8814.885308594836,17968.419053667152
15.0,168,500,-3099.7319857035754,722,170,552,23.545706371191137,337155.6455625515,-0.919377156070338,537,164,-70751.6141354472,-14660.6911928216,82312.57334256523
10.0,28,250,-3467.665329704025,465,135,330,29.03225806451613,227339.07023883195,-1.5253274881704475,810,283,-4735.572024064119,3134.9239316177127,-1867.0172372576208
15.0,28,350,-3488.065920722805,433,101,332,23.325635103926096,214203.3025178838,-1.6283903561344892,842,304,-12695.034664192124,14335.081529419382,-5128.112785950063
20.0,28,450,-3959.103885291228,420,77,343,18.33333333333333,208479.69619482293,-1.8990357130948,855,312,-17349.655992670894,18859.9252543151,-5469.373146935434
17.5,28,450,-3969.930310620282,422,79,343,18.72037914691943,208595.39194714025,-1.9031725838058275,853,314,-18281.28683505849,19743.6941570064,-5432.337632568189
12.5,56,450,-4226.927917934057,527,117,410,22.2011385199241,254647.00661667297,-1.6599165935992983,748,251,-25185.866481877994,-4799.545784997301,25758.48434894124
12.5,28,200,-4473.018451417869,475,156,319,32.8421052631579,234014.36786575505,-1.9114289828494064,800,284,-3944.741484875619,835.5526307955771,-1363.8295973378276
12.5,112,200,-4824.71682212106,655,219,436,33.43511450381679,308405.6310226726,-1.5644062030003494,612,199,-22241.29260552976,-7114.391194118522,24530.96697752723
20.0,28,500,-4889.926038692383,419,70,349,16.706443914081145,207976.55563774373,-2.351190990589208,856,315,-21776.60489713062,21356.30293884669,-4469.6240804084455
15.0,56,350,-5169.079726176589,523,124,399,23.7093690248566,253156.78773114533,-2.041849153049847,752,260,-11255.589388635311,-9487.824229756152,15574.333892214874
10.0,112,250,-5207.007879881808,673,203,470,30.16344725111441,315646.41784105747,-1.649633129213517,595,196,-39203.62148100062,-5098.006462437354,39094.620063556176
12.5,84,150,-5547.431746149794,605,235,370,38.84297520661157,286802.9270752468,-1.9342312167875289,668,224,-22775.546144265543,-5877.541377533247,23105.655775648996
15.0,28,300,-5617.3478520524695,437,110,327,25.171624713958813,216173.4042324969,-2.5985379061759835,838,303,-11065.94955374934,10343.35105997013,-4894.74935827326
15.0,56,400,-5816.860942808014,523,118,405,22.562141491395792,253276.64340054625,-2.296643253286051,752,261,-18296.94412529109,-6749.936577827271,19230.01976031036
17.5,112,150,-6288.492476491553,639,246,393,38.49765258215962,304835.42658434226,-2.062913929313805,632,202,-18882.37539769876,-12032.303734587897,24626.186655795096
17.5,140,450,-6696.77529856297,686,150,536,21.865889212827987,324290.42527150165,-2.0650548942221505,582,188,-63284.36879259601,-12399.27012747763,68986.86362151067
15.0,28,250,-6802.563836131448,442,125,317,28.28054298642534,218621.03695083456,-3.1115778842734465,833,298,-9507.845314628446,6098.540362063064,-3393.258883566067
12.5,56,250,-6903.682528928821,527,150,377,28.46299810246679,254570.5523072648,-2.71189360527298,748,249,-9020.953571245533,-9039.398091655165,11156.669133971876
12.5,112,300,-7167.345297801203,655,181,474,27.633587786259543,308405.6310226726,-2.3239994918491917,612,199,-37626.14927274833,-7421.03653043271,37879.84050537984
20.0,84,100,-7394.943673995524,575,276,299,48.0,278662.114990146,-2.653731266719562,700,227,-11586.94172450935,-7718.331158285378,11910.329208799209
10.0,112,200,-8008.149164867166,673,222,451,32.986627043090635,315646.41784105747,-2.5370632176474244,595,196,-27189.907837426243,-10409.23613871188,29590.994811270943
17.5,28,400,-8145.413893644254,426,86,340,20.187793427230048,210586.00021338352,-3.8679750246410647,849,310,-20426.579254359567,18712.908332999723,-6431.742972284408
12.5,56,300,-8174.277069313151,527,137,390,25.996204933586338,254570.5523072648,-3.2110065344269905,748,250,-8442.59738023231,-13805.06609511095,14073.386406030108
15.0,168,450,-8240.983722977035,722,172,550,23.822714681440445,337155.6455625515,-2.4442668635213787,537,164,-71808.71019193558,-13466.848633187605,77034.57510214615
15.0,56,500,-8303.49011910811,523,107,416,20.45889101338432,253276.64340054625,-3.278427101537545,752,261,-32175.621733078733,-2669.2598825307005,26541.39149650133
10.0,84,100,-8533.768219064537,622,294,328,47.2668810289389,291998.5958970486,-2.9225374159241952,650,211,-7913.1354620278335,-14981.231797647908,14360.599040611203
15.0,56,450,-8710.573165107506,523,111,412,21.223709369024856,253276.64340054625,-3.439153744363276,752,261,-26593.31842010833,-5002.960373405012,22885.70562840584
12.5,112,250,-8770.379560660644,655,195,460,29.77099236641221,308405.6310226726,-2.8437806182650034,612,199,-38428.35899021227,-3310.8245549147523,32968.80398446637
17.5,168,500,-8950.735543151346,720,160,560,22.22222222222222,335704.2126328094,-2.6662565455922915,542,168,-72667.51746433659,-9245.646636608077,72962.42855779332
15.0,168,400,-8952.640038750633,722,178,544,24.653739612188367,337155.6455625515,-2.6553433574611987,537,164,-66857.20029650598,-13042.355226754438,70946.91548450978
12.5,56,200,-9114.773335698965,531,170,361,32.015065913371,256378.25199124424,-3.555205351821436,744,247,-4803.946508773931,-11324.853965608116,7014.027138683085
15.0,140,500,-9231.399420762984,705,153,552,21.70212765957447,329326.68319951807,-2.803113106741572,561,180,-63910.8993846555,-7093.219576793159,61772.71954068568
17.5,84,100,-9790.008438177572,593,284,309,47.89207419898819,286447.7859448653,-3.417728786377119,682,227,-13384.403354215305,-9683.767735037713,13278.162651075443
15.0,112,150,-9825.105509714613,644,247,397,38.35403726708074,304903.29421307094,-3.222367778961641,626,200,-21655.30394979917,-12153.069710058337,23983.268150142896
20.0,28,200,-10283.477059187257,448,142,306,31.69642857142857,222322.99859542632,-4.625467056559756,827,288,-8828.040711459475,0.508929531314152,-1455.945277259094
10.0,56,150,-10627.991725920148,543,205,338,37.75322283609576,260346.99047399516,-4.082241053207691,732,243,-9268.235022650832,-13149.318578054434,11789.56187478512
12.5,140,450,-11453.350765914063,711,164,547,23.066104078762308,333153.65240402345,-3.4378583825412514,551,176,-60428.69416498793,-13278.094280265675,62253.437679339535
17.5,168,450,-12252.564376738552,720,164,556,22.77777777777778,335704.2126328094,-3.6498095393697993,542,168,-72996.71062578322,-8643.004622133554,69387.15087117822
15.0,28,200,-12297.840235370684,453,144,309,31.78807947019868,224037.6825098876,-5.489183827291168,822,292,-6785.528368254203,-4083.95538746315,-1428.356479653332
15.0,28,450,-12327.353256641483,424,80,344,18.867924528301888,209720.33026764652,-5.877996301507454,851,312,-18928.140966799718,9232.744213573997,-2631.956503415763
17.5,28,350,-12651.353824837532,426,92,334,21.5962441314554,210586.00021338352,-6.007689880627446,849,310,-19021.73387352149,11554.016835178889,-5183.6367864949225
12.5,168,450,-12840.552332019972,723,180,543,24.896265560165972,334467.2194465968,-3.839106371400375,526,159,-69115.73693724287,-15962.192576854704,72237.37718207759
17.5,140,400,-12937.191220887744,686,156,530,22.740524781341108,324290.42527150165,-3.9893842718472174,582,188,-55682.296175118616,-17508.52569957167,60253.63065380255
12.5,168,500,-13081.022044417536,723,178,545,24.619640387275243,334467.2194465968,-3.9110027183115728,526,159,-71636.52063885736,-15777.054780733488,74332.5533751733
15.0,56,200,-13133.731719818405,528,166,362,31.439393939393938,255517.30557294196,-5.140055657040086,747,256,-7871.0560023080925,-12856.976089823263,7594.30037231295
15.0,28,500,-13193.95961978094,424,75,349,17.68867924528302,209708.4730935309,-6.291572021458748,851,312,-24786.659681812507,12976.578424180185,-1383.8783621486127
15.0,56,250,-13434.739402409728,523,144,379,27.533460803059278,253157.4295580082,-5.3068714696091135,752,259,-13376.962504766225,-8320.739053667403,8262.962156023897
20.0,168,400,-13794.673530187512,714,163,551,22.829131652661065,336804.5931478918,-4.0957498237354,553,175,-69951.22021439428,-18993.05228586092,75149.5989700677
10.0,56,100,-13958.06344498973,546,252,294,46.15384615384615,261595.0768000548,-5.335751580546109,729,236,-13378.482391828456,-8711.449196872476,8131.868143711199
15.0,140,450,-14417.934240869548,705,158,547,22.41134751773049,329326.68319951807,-4.378003659100601,561,180,-63719.58539416225,-12301.620772321125,61603.271925613815
17.5,28,200,-14576.488762140289,449,140,309,31.1804008908686,222037.11201352067,-6.564888468398324,826,293,-9932.146813965066,-2224.3241748833702,-2420.0177732918514
15.0,56,150,-14711.761427996256,530,196,334,36.9811320754717,256182.92574349968,-5.742678355826978,745,255,-7839.1458001402625,-12581.730811215384,5709.11518335939
12.5,140,500,-15254.677087226535,711,157,554,22.081575246132207,333153.65240402345,-4.57887133373727,551,176,-64331.987377976446,-14422.739311071586,63500.04960182149
17.5,28,300,-15760.27047822651,431,102,329,23.66589327146172,213019.66991232944,-7.398504788178867,844,308,-16147.767435866892,5313.649747853542,-4926.15279021316
10.0,28,300,-15805.341188353896,455,114,341,25.05494505494505,222461.19666312364,-7.10476317912115,820,290,-13911.488056239044,1212.162988771479,-3106.016120886338
12.5,56,150,-16059.395313052846,534,195,339,36.51685393258427,257712.7373256648,-6.231510122357286,741,246,-8698.87905283333,-13314.513375185745,5953.997114966226
12.5,28,350,-16185.290187250446,443,98,345,22.121896162528216,218058.5531747511,-7.422451424906791,832,299,-20249.299558010174,9141.47285013305,-5077.463479373319
12.5,168,400,-16321.109832444376,723,184,539,25.44951590594744,334467.2194465968,-4.879733762683524,526,159,-66624.34897016843,-16366.813427440642,66670.05256516469
15.0,56,300,-16732.705276859444,523,129,394,24.665391969407267,253156.78773114533,-6.609621423475209,752,259,-13967.255394823023,-14684.097906155805,11918.64802411938
17.5,140,350,-16825.244442276016,686,163,523,23.760932944606413,324290.42527150165,-5.188325997657694,582,188,-56826.248716873146,-13649.478238683096,53650.48251328021
15.0,84,100,-16838.57513467245,604,280,324,46.35761589403973,289696.8520625468,-5.812481224696542,671,223,-19188.12078075786,-11331.517484470754,13681.063130556166
20.0,28,350,-17082.559537002697,423,87,336,20.56737588652482,209960.36255924625,-8.13608784476278,852,309,-22549.98104534253,12936.292788329249,-7468.871279989409
20.0,140,450,-17472.99345502892,672,139,533,20.684523809523807,319056.8620281944,-5.476451233161339,597,193,-63998.24968733044,-17062.211010737905,63587.46724303942
17.5,56,250,-17573.20131769267,512,138,374,26.953125,249255.91873369232,-7.050264405744389,763,264,-16928.21602433009,-7847.427105604027,7202.441812241446
20.0,112,100,-17598.745542309283,628,290,338,46.17834394904459,300664.01588319417,-5.853292915885974,644,201,-18258.137395201466,-14553.488949493889,15212.880802386073
10.0,28,200,-17857.50999566428,474,149,325,31.434599156118143,231887.65750936116,-7.700931643998079,801,280,-8988.019725516293,-5810.695145000147,-3058.795125147843
17.5,56,200,-17975.84670452441,518,160,358,30.888030888030887,252081.32047617747,-7.130971335189903,757,260,-14839.670154937208,-8316.067177537832,5179.890627950634
12.5,28,150,-18102.821721701348,481,176,305,36.5904365904366,236915.47524828435,-7.641046538952267,794,273,-10191.220073417884,-5828.44015458845,-2083.1614936950205
17.5,168,400,-18108.01989573645,720,169,551,23.47222222222222,335704.2126328094,-5.394040114576358,542,168,-70750.31050464255,-13653.095519015227,66295.38612792132
10.0,112,150,-18370.36706762755,673,252,421,37.444279346211,315593.3162639894,-5.820898644209877,595,196,-23253.49881854827,-17310.243358762993,22193.375109683708
17.5,56,150,-18434.894717607083,520,191,329,36.73076923076923,252980.85699655052,-7.287071020499567,755,258,-10276.952221530184,-12868.72385809189,4710.781362014987
20.0,28,400,-18664.045292482828,420,78,342,18.571428571428573,208480.0944379638,-8.952435167874782,855,311,-26064.75013451045,13869.827055490045,-6469.122213462421
20.0,28,300,-18748.353640095043,430,98,332,22.79069767441861,213412.32408468024,-8.785037940290577,845,309,-16226.983829230488,-1052.5822795610873,-1468.7875313034674
12.5,112,150,-18888.985651894145,655,248,407,37.86259541984733,308405.6310226726,-6.1247213902218,612,198,-24886.093475984293,-12821.465768035145,18818.57359212529
20.0,56,100,-19140.30334133654,529,242,287,45.746691871455575,258597.44333503483,-7.401582588942561,746,247,-13517.861567149994,-8804.573869264263,3182.1320950777167
17.5,84,50,-19183.58796919455,624,386,238,61.858974358974365,301572.52907961776,-6.361185492505491,651,199,-19072.082586030392,-7657.308169554552,7545.802786390395
17.5,28,250,-19276.384521111355,435,115,320,26.436781609195403,215015.84531529463,-8.965099522244454,840,302,-19171.1996103755,3319.970721290605,-3425.1556320264594
15.0,56,100,-19749.668048352432,532,239,293,44.92481203007519,257183.03263652223,-7.679226675993324,743,247,-13579.832974417011,-9266.47311492226,3096.63804098684
15.0,84,50,-19815.56844565522,632,389,243,61.5506329113924,303125.15862647304,-6.537091324073504,642,197,-19478.201700893085,-8615.286214450176,8277.919469688046
20.0,56,150,-19875.268959223835,521,191,330,36.66026871401152,254590.139475034,-7.806770914304352,754,263,-12411.167749976672,-12752.04535290617,5287.944143659008
20.0,112,50,-20064.143990866985,646,398,248,61.60990712074303,309003.5097972695,-6.493176729296906,626,182,-15497.131234030276,-12009.780101301583,7442.767344464884
10.0,84,50,-20517.147292144797,643,393,250,61.11975116640747,301983.93474554183,-6.794118802853862,629,194,-17957.648705560605,-9669.043550607725,7109.544964023533
20.0,84,50,-20738.59639639019,615,378,237,61.46341463414634,298185.1240745692,-6.9549399758802,660,202,-19151.73662473338,-9202.182408749615,7615.322637092815
17.5,28,500,-21607.770094267384,418,68,350,16.267942583732058,206702.80358586903,-10.453544760601671,857,318,-27908.120341265232,10733.282539849812,-4432.932292851969
12.5,56,100,-21904.336723136123,539,240,299,44.526901669758814,259943.23059505632,-8.426584786606368,736,240,-15329.535490913451,-9721.294683985856,3146.493451763188
15.0,112,100,-22006.26101721993,650,298,352,45.84615384615385,307677.0511419855,-7.152389473163721,620,195,-19529.020313672238,-17278.2178779839,14800.9771744362
17.5,112,100,-22112.41397716863,640,292,348,45.625,304995.9155793605,-7.250068885402808,631,198,-16761.65156711392,-21026.360387562105,15675.597977507396
10.0,56,50,-22120.2811995357,588,355,233,60.37414965986394,281875.01926225063,-7.847549334960916,687,206,-15424.787809309411,-10308.450888909538,3612.957498683247
10.0,28,100,-22275.43719766411,501,226,275,45.10978043912176,245114.8386154862,-9.087755487789046,774,261,-6085.469831683313,-12989.342806382088,-3200.6245595987043
12.5,140,400,-22303.063734388663,711,167,544,23.488045007032348,333153.65240402345,-6.694527757222726,551,176,-66358.96097582807,-16755.713115567385,60811.61035700679
20.0,56,200,-22412.829178435204,521,160,361,30.710172744721685,254632.58963081372,-8.802026956145353,754,262,-17739.309571682716,-7769.665902140179,3096.146295387689
